,user_id,recipe_id,rating,dateLastModified
53,1510930,87211,4,"2006-02-06T14:01:59.653
"
54,702483,87211,5,"2008-08-06T05:51:39.113
"
55,2331669,87211,5,"2011-09-11T16:46:45.3
"
56,1162744,87211,4,"2006-06-13T09:28:00.047
"
57,1375256,87211,5,"2012-07-21T16:55:20.557
"
58,13236762,87211,5,"2014-06-03T19:08:29.7
"
59,2526127,87211,5,"2010-06-22T15:33:30.353
"
60,17185114,87211,5,"2017-02-10T01:17:01.073
"
61,2505128,87211,5,"2008-02-28T17:50:02.41
"
62,2506015,87211,5,"2009-07-02T14:31:39.76
"
63,15633328,87211,4,"2018-02-27T00:16:34.473
"
64,1893410,87211,4,"2006-10-17T17:25:13.257
"
65,2018339,87211,4,"2006-08-10T11:42:03.653
"
66,1860645,87211,4,"2007-03-30T21:50:38.833
"
67,1597990,87211,5,"2007-08-25T08:26:52.697
"
68,3213105,87211,5,"2010-12-29T20:45:13.047
"
69,5751848,87211,5,"2016-08-24T03:18:31.433
"
70,3471401,87211,5,"2010-11-14T21:35:57.097
"
71,16424177,87211,5,"2016-04-18T17:40:40.16
"
72,4200873,87211,5,"2011-07-28T18:23:21.587
"
73,1387565,87211,5,"2010-02-14T12:29:48.29
"
74,3474735,87211,2,"2011-09-02T06:48:47.067
"
75,3519752,87211,5,"2010-03-29T19:35:17.643
"
76,5517874,87211,5,"2016-03-29T17:10:02.057
"
77,2381875,87211,5,"2010-01-24T14:10:40.527
"
78,2443316,87211,5,"2013-05-02T18:52:51.103
"
79,9385525,87211,5,"2017-09-03T23:22:58.343
"
80,3386937,87211,5,"2009-03-05T12:07:22.803
"
81,14273083,87211,4,"2016-01-16T09:37:18.91
"
82,1340762,87211,5,"2007-09-11T08:42:42.51
"
83,731200,87211,5,"2007-01-20T06:17:04.797
"
84,5407297,87211,3,"2012-02-20T20:51:07.553
"
85,7206722,87211,4,"2012-01-07T10:48:04.793
"
86,6186635,87211,5,"2011-01-04T20:08:11.363
"
87,6044086,87211,5,"2018-02-25T16:57:15.273
"
88,5094473,87211,5,"2012-01-08T11:26:52.41
"
89,5066314,87211,4,"2012-04-02T15:32:01.913
"
90,6618099,87211,4,"2015-02-07T00:12:58.53
"
91,3043918,87211,5,"2012-01-12T14:43:52.72
"
92,9554255,87211,5,"2012-10-01T08:28:22.987
"
93,14037073,87211,5,"2014-08-06T15:58:54.05
"
94,1461176,87211,5,"2006-10-13T12:24:46.543
"
95,844883,87211,4,"2012-07-26T08:04:22.55
"
96,4123732,87211,5,"2011-02-26T14:28:01.84
"
97,9843797,87211,5,"2013-01-16T17:03:42.45
"
98,2329942,87211,5,"2007-11-01T18:01:25.26
"
99,742713,87211,4,"2008-11-07T15:46:33.573
"
100,1665626,87211,5,"2006-06-04T04:47:23.53
"
101,929371,87211,5,"2006-12-15T16:49:36.367
"
102,1356381,87211,5,"2006-08-31T12:00:50.093
"
103,3388251,87211,5,"2009-09-18T19:15:56.93
"
104,9242976,87211,4,"2015-06-08T17:43:51.75
"
105,3737698,87211,4,"2010-05-10T10:43:20.297
"
106,12434547,87211,5,"2016-05-24T23:26:53.11
"
107,9531492,87211,5,"2016-08-21T21:50:45.21
"
108,1607525,87211,5,"2018-03-03T00:48:09.437
"
109,5738854,87211,5,"2010-12-02T12:20:13.583
"
110,6045032,87211,4,"2012-08-28T09:33:17.643
"
111,21392977,87211,5,"2017-03-27T15:54:53.237
"
112,4438891,87211,5,"2010-02-03T16:42:37.1
"
113,2988141,87211,5,"2010-10-23T09:17:54.357
"
114,3419581,87211,5,"2009-01-21T23:15:01.55
"
115,730479,87211,4,"2008-12-21T20:17:56.68
"
116,15320178,87211,5,"2015-05-04T17:04:02.23
"
117,2945555,87211,4,"2010-05-07T16:33:58.063
"
118,15003028,87211,5,"2015-06-22T18:19:41.02
"
119,1605138,87211,5,"2007-09-06T16:43:16.143
"
120,1583227,87211,5,"2008-02-15T07:26:31.283
"
121,2487420,87211,5,"2007-10-17T15:34:58.187
"
122,521854,87211,5,"2006-11-18T14:23:16.513
"
123,2615934,87211,4,"2008-08-31T12:15:35.33
"
124,2193866,87211,5,"2007-08-18T08:46:22.967
"
125,1562243,87211,5,"2007-08-16T14:59:22.66
"
126,22466966,87211,5,"2017-09-30T02:54:59.253
"
127,3716973,87211,5,"2009-05-01T17:34:24.66
"
128,2884745,87211,5,"2009-04-21T05:58:42.92
"
129,2530955,87211,4,"2008-01-23T05:17:32.427
"
130,1855628,87211,5,"2007-08-15T14:45:42.197
"
131,2762381,87211,4,"2012-07-06T10:12:31.667
"
132,2032597,87211,5,"2012-09-03T12:24:40.53
"
133,2449517,87211,5,"2008-12-08T10:36:41.01
"
134,2253848,87211,4,"2007-08-02T15:20:11.02
"
135,2543122,87211,5,"2007-10-15T10:54:20.29
"
136,2433347,87211,5,"2007-08-30T17:03:45.317
"
137,2846356,87211,5,"2011-02-16T11:15:35.18
"
138,1593494,87211,5,"2007-10-30T16:33:02.983
"
139,486296,87211,4,"2010-03-25T08:51:58.503
"
140,2563737,87211,5,"2008-09-14T19:59:02.12
"
141,7357596,87211,5,"2018-02-27T23:22:37.3
"
142,2892826,87211,5,"2011-07-28T06:45:01.327
"
143,2878623,87211,5,"2012-11-04T12:00:15.643
"
144,4023201,87211,5,"2011-03-25T13:01:12.333
"
145,16216226,87211,5,"2016-05-04T02:00:09.41
"
146,2226341,87211,4,"2007-11-06T18:22:23.177
"
147,1601682,87211,5,"2009-05-11T17:31:16.96
"
148,1316593,87211,5,"2009-07-23T07:48:13.1
"
149,3060904,87211,5,"2009-07-06T13:51:22.4
"
150,2735273,87211,5,"2008-10-16T07:12:13.883
"
151,2361245,87211,4,"2007-08-13T16:16:02.357
"
152,2147527,87211,4,"2010-11-29T08:17:22.273
"
153,20518770,87211,5,"2017-01-12T14:14:48.37
"
154,6347438,87211,5,"2011-01-15T09:44:59.307
"
155,2959535,87211,5,"2009-04-07T09:32:45.537
"
156,928432,87211,5,"2013-05-03T10:14:44.773
"
157,2569843,87211,3,"2008-02-04T23:58:17.333
"
158,7464116,87211,5,"2011-08-07T12:44:14.55
"
159,5233078,87211,5,"2011-01-30T18:56:05.263
"
160,3387064,87211,5,"2009-04-29T09:34:55.22
"
161,1996543,87211,2,"2006-07-26T20:25:55.92
"
162,651039,87211,4,"2011-02-25T06:31:21.877
"
163,1299900,87211,5,"2013-08-01T13:26:26.723
"
164,865610,87211,5,"2007-08-09T05:00:48.237
"
165,424899,87211,5,"2008-11-30T20:32:50.167
"
166,140481,87211,5,"2009-06-11T18:08:07.913
"
167,4198485,87211,4,"2010-02-26T09:24:01.533
"
168,910019,87211,4,"2008-06-17T08:29:56.28
"
169,2971638,87211,4,"2010-09-20T20:39:34.897
"
170,13180102,87211,4,"2014-04-07T17:06:01.32
"
171,3811015,87211,5,"2009-07-05T18:26:03.33
"
172,3559112,87211,5,"2015-02-15T16:58:53.757
"
173,12956362,87211,5,"2015-05-23T14:01:31.08
"
174,3602722,87211,5,"2010-04-29T12:48:47.61
"
175,595916,87211,5,"2007-02-06T07:04:39.95
"
176,6942925,87211,4,"2011-04-23T06:15:44.36
"
177,2537282,87211,5,"2009-06-10T11:12:57.423
"
178,426961,87211,5,"2008-12-22T13:00:18.217
"
179,2454307,87211,5,"2010-03-24T19:09:14.627
"
180,17606567,87211,5,"2016-10-03T23:16:13.11
"
181,5799907,87211,5,"2011-08-11T12:45:56.51
"
182,340185,87211,5,"2007-11-26T17:06:53.95
"
183,191706,87211,4,"2010-07-08T16:08:25.373
"
184,5280731,87211,5,"2012-06-03T17:59:04.923
"
185,2904459,87211,4,"2010-03-24T10:00:30.06
"
186,15630326,87211,5,"2018-02-27T00:10:53.22
"
187,2855650,87211,5,"2008-03-31T06:31:36.94
"
188,13124835,87211,5,"2014-05-12T15:30:12.137
"
189,2938321,87211,5,"2011-12-08T05:19:10.66
"
190,4176616,87211,4,"2011-04-14T15:37:49.493
"
191,2910955,87211,5,"2009-03-04T14:38:08.107
"
192,2417067,87211,2,"2017-01-06T02:34:21.17
"
193,1171439,87211,4,"2006-06-02T11:17:45.903
"
194,4452392,87211,4,"2012-09-23T13:37:03.4
"
195,743666,87211,5,"2012-08-06T15:55:23.173
"
196,2868211,87211,5,"2009-01-31T12:09:43.907
"
197,2549374,87211,4,"2010-03-15T10:03:14.967
"
198,9648389,87211,5,"2012-07-22T10:45:24.423
"
199,4610345,87211,5,"2010-06-21T06:55:24.673
"
200,2506488,87211,5,"2007-10-22T13:34:52.617
"
201,5009913,87211,5,"2011-03-25T12:39:41.777
"
202,1183226,87211,5,"2008-09-18T12:14:59.977
"
203,1644914,87211,5,"2011-08-02T15:40:03.723
"
204,706045,87211,5,"2007-08-09T06:17:20.547
"
205,3177214,87211,5,"2009-10-15T13:31:14.347
"
206,1819391,87211,5,"2006-03-18T18:22:51.34
"
207,2945555,245714,5,"2016-01-15T15:54:11.537
"
208,10819660,245714,4,"2016-08-06T21:42:26.13
"
209,8044800,218545,5,"2014-01-04T17:10:42.253
"
210,2401281,218545,3,"2011-08-20T20:39:08.88
"
211,2048716,218545,5,"2011-10-16T16:41:36.493
"
212,3863169,218545,5,"2016-01-11T11:14:12.273
"
213,6914952,218545,5,"2014-09-22T10:42:30.037
"
214,14378803,218545,5,"2017-05-04T21:57:24.52
"
215,9523211,218545,5,"2016-02-05T10:15:44.56
"
216,6974221,218545,5,"2012-11-01T13:14:04.817
"
217,10257812,218545,5,"2014-03-24T16:44:38.143
"
218,2128149,218545,5,"2013-04-13T16:40:53.767
"
219,3470685,218545,4,"2012-12-04T06:04:23.677
"
220,276377,218545,5,"2011-09-09T07:41:39.417
"
221,2307480,218545,5,"2011-10-31T17:05:06.77
"
222,12965785,218545,5,"2018-02-26T02:13:50.243
"
223,11510683,218545,5,"2015-09-10T20:31:36.513
"
224,959647,218545,5,"2014-10-16T21:22:39.783
"
225,9897248,218545,5,"2012-12-02T15:39:05.69
"
226,4846369,218545,5,"2015-12-18T20:24:19.133
"
227,2969122,218545,4,"2012-12-06T10:54:15.46
"
228,12774645,218545,5,"2014-08-14T16:30:35.843
"
229,2021156,218545,5,"2011-10-10T13:37:00.56
"
230,206003,218545,5,"2014-11-13T09:30:15.64
"
231,4270502,218545,5,"2012-02-22T13:52:23.407
"
232,1309041,218545,5,"2012-01-24T05:21:34.013
"
233,13915432,218545,3,"2014-12-06T15:49:42
"
234,3477930,218545,5,"2017-02-10T11:37:27.643
"
235,8028715,218545,5,"2014-05-01T23:20:48.76
"
236,6865196,218545,5,"2014-02-27T18:08:05.25
"
237,2767535,218545,5,"2011-10-27T09:34:46.62
"
238,8758835,218545,5,"2012-08-08T10:11:41.88
"
239,6427699,218545,5,"2015-01-30T17:52:36.737
"
240,11840436,218545,3,"2014-04-28T17:47:33.313
"
241,7404308,218545,5,"2011-09-15T14:29:37.477
"
242,916663,218545,4,"2014-04-05T20:21:20.15
"
243,549945,218545,5,"2012-01-03T20:02:44.27
"
244,6604093,218545,5,"2012-01-04T09:01:33.123
"
245,7314878,218545,5,"2013-01-06T10:19:24.613
"
246,4349119,218545,3,"2014-04-28T15:33:16.017
"
247,6494528,218545,5,"2012-12-03T06:54:07.823
"
248,11184577,218545,4,"2016-09-01T18:32:18.557
"
249,17564083,218545,5,"2016-04-24T18:59:14.37
"
250,7692356,218545,3,"2014-04-15T11:34:29.513
"
251,10325445,218545,5,"2015-02-20T18:31:31.767
"
252,1763929,218545,5,"2012-11-05T06:11:29.123
"
253,5518515,218545,5,"2012-02-01T15:20:00.92
"
254,4307784,218545,5,"2014-04-25T21:40:57.003
"
255,2043209,218545,5,"2012-03-18T09:54:06.567
"
256,247727,218545,5,"2017-09-02T16:01:13.747
"
257,9626188,218545,4,"2017-06-05T12:52:00.66
"
258,5873250,218545,5,"2014-02-23T13:07:01.577
"
259,7084494,218545,5,"2012-03-10T14:54:05.953
"
260,728399,218545,5,"2014-11-09T15:01:41.543
"
261,3136336,218545,5,"2014-02-22T17:02:13.783
"
262,7419473,218545,5,"2011-08-31T13:38:57.217
"
263,4212421,218545,5,"2014-06-05T09:45:22.93
"
264,6093866,218545,5,"2014-03-30T08:50:14.223
"
265,2322517,218545,4,"2011-09-27T15:11:01.63
"
266,2285136,218545,5,"2011-10-04T15:56:12.92
"
267,7164196,218545,5,"2011-12-21T16:07:28.827
"
268,1107713,218545,4,"2014-03-20T14:21:04.177
"
269,4464093,218545,3,"2015-11-07T11:10:28.87
"
270,2967134,218545,4,"2011-11-13T09:03:28.983
"
271,7634547,218545,5,"2013-12-04T06:43:05.433
"
272,1161424,218545,4,"2012-01-22T17:59:59.537
"
273,3188322,218545,5,"2011-10-16T10:20:36.593
"
274,3373028,218545,5,"2012-12-06T11:26:21.907
"
275,16539924,218545,5,"2016-05-28T16:48:21.17
"
276,3327080,218545,5,"2012-12-15T17:33:49.627
"
277,10358633,218545,3,"2012-12-05T17:33:24.9
"
278,14841956,218545,5,"2017-09-19T10:49:24.183
"
279,3055725,218545,4,"2011-08-23T16:42:07.44
"
280,3779182,218545,5,"2012-12-02T20:15:17.7
"
281,4594671,218545,5,"2014-03-14T05:41:43.02
"
282,3289200,218545,4,"2011-08-22T17:07:22.263
"
283,15742193,218545,5,"2015-11-18T20:23:06.04
"
284,2786675,218545,3,"2016-06-26T02:31:32.84
"
285,284734,218545,5,"2012-08-24T08:48:52.543
"
286,4724598,218545,5,"2018-02-11T22:52:49.103
"
287,4869481,218545,5,"2016-12-16T23:59:31.76
"
288,3223316,218545,5,"2015-09-26T19:11:06.437
"
289,8906490,218545,3,"2017-04-27T15:06:34.683
"
290,4614140,218545,5,"2014-03-26T07:38:18.69
"
291,7003361,218545,5,"2011-10-24T18:02:56.783
"
292,15840720,218545,4,"2015-06-06T07:37:09.833
"
293,7547391,218545,5,"2012-12-07T07:09:27.883
"
294,2650112,20453,5,"2008-12-28T15:25:22.727
"
295,2383367,20453,5,"2010-01-24T05:36:18.92
"
296,610376,20453,5,"2002-10-30T07:51:12.263
"
297,9088265,20453,4,"2014-03-17T18:10:46.28
"
298,678986,20453,2,"2002-08-17T20:19:39.56
"
299,388875,20453,2,"2002-10-30T20:04:10.59
"
300,1122956,20453,5,"2007-07-29T10:52:22.26
"
301,2378064,20453,4,"2009-03-27T20:21:09.223
"
302,318929,20453,4,"2009-11-01T18:41:30.6
"
303,450128,20453,5,"2001-10-08T15:06:17.903
"
304,3920675,20453,5,"2009-08-28T03:18:38.96
"
305,22678566,20453,5,"2017-12-15T13:24:01.723
"
306,5146606,20453,2,"2010-08-10T12:08:07.9
"
307,8798646,20453,4,"2012-02-18T08:47:24.373
"
308,857343,20453,4,"2003-07-02T13:39:24.16
"
309,17766085,244856,4,"2016-12-03T03:56:10.537
"
310,8908550,244856,5,"2016-05-26T22:56:48.85
"
311,14606535,244856,5,"2016-10-29T11:54:19.237
"
312,3084624,244856,5,"2015-10-23T20:12:03.62
"
313,13507614,244856,5,"2016-05-25T15:07:07.743
"
314,8093181,244856,5,"2017-05-16T01:23:08.623
"
315,20742334,244856,5,"2017-01-05T02:26:21.113
"
316,3303939,22402,5,"2009-01-13T16:14:57.497
"
317,14801417,22402,3,"2016-10-21T16:12:07.867
"
318,657418,22402,5,"2010-11-05T10:14:11.387
"
319,4200466,22402,5,"2009-11-30T16:46:05.693
"
320,1277981,22402,4,"2006-09-21T11:50:31.437
"
321,4523552,22402,5,"2016-11-29T01:04:57.843
"
322,682020,22402,4,"2015-02-28T17:02:38.123
"
323,10600486,22402,5,"2017-09-14T00:41:27.65
"
324,4452392,22402,4,"2016-10-15T21:16:34.183
"
325,968750,22402,5,"2005-01-18T16:39:42.077
"
326,2585142,22402,5,"2008-12-02T20:23:21.103
"
327,3180091,22402,3,"2009-11-21T07:23:05.98
"
328,1942538,22402,5,"2008-03-20T12:59:10.74
"
329,646212,22402,5,"2015-02-12T15:33:01.98
"
330,2733649,22402,5,"2011-11-06T16:41:29.497
"
331,132701,22402,5,"2007-12-26T15:26:55.44
"
332,1710176,22402,4,"2006-01-06T07:52:01.327
"
333,1424997,22402,5,"2009-10-11T15:51:35.273
"
334,1308263,22402,5,"2005-05-23T18:10:05.857
"
335,3837544,22402,5,"2011-02-04T17:12:20.143
"
336,11204209,22402,4,"2013-11-10T18:28:13.027
"
337,2593906,22402,5,"2007-11-09T02:07:59.02
"
338,2265716,22402,5,"2007-02-09T17:48:00.353
"
339,2595018,22402,5,"2014-10-29T17:46:55.66
"
340,12039158,22402,3,"2016-10-20T20:33:49.64
"
341,985212,22402,4,"2007-01-09T09:50:35.753
"
342,1855102,22402,4,"2007-04-14T10:32:20
"
343,3619457,22402,5,"2010-01-14T16:51:01.943
"
344,1147011,22402,5,"2007-03-06T06:25:03.98
"
345,2096772,22402,5,"2007-03-04T18:36:42.06
"
346,11322501,22402,5,"2014-12-25T13:49:09.867
"
347,2061249,22402,4,"2008-09-25T16:59:55.38
"
348,650902,22402,3,"2007-01-09T16:34:44.74
"
349,1032349,22402,5,"2009-12-15T10:59:41.807
"
350,2357408,22402,5,"2007-11-15T06:47:18.47
"
351,2614953,22402,4,"2010-01-13T17:43:17.667
"
352,1027260,22402,5,"2006-07-16T07:22:25.39
"
353,20979901,22402,5,"2016-12-21T03:01:47.483
"
354,1928382,22402,3,"2007-04-19T15:12:09.317
"
355,3410624,22402,5,"2009-04-21T06:08:44.523
"
356,12046533,22402,5,"2013-09-18T20:54:38.353
"
357,2708680,22402,5,"2008-01-26T22:48:20.687
"
358,2230986,22402,5,"2007-01-01T19:22:59.517
"
359,634070,22402,5,"2006-01-23T15:34:02.467
"
360,2118363,22402,4,"2006-11-16T12:08:26.593
"
361,283868,22402,4,"2001-08-19T10:06:25.763
"
362,3642611,22402,5,"2009-07-07T15:09:06.913
"
363,14579447,22402,5,"2016-10-17T01:50:30.483
"
364,214776,22402,4,"2014-03-20T21:32:50.05
"
365,43774,22402,5,"2013-02-28T06:11:39.93
"
366,2319622,22402,4,"2011-01-16T10:57:49.497
"
367,8707849,22402,5,"2018-01-14T01:05:06.087
"
368,2003722,22402,4,"2012-01-31T06:19:27.07
"
369,2281230,22402,5,"2009-05-19T08:42:34.94
"
370,947987,22402,5,"2009-08-27T10:45:01.73
"
371,1994011,22402,5,"2006-12-10T06:42:12
"
372,15961377,22402,5,"2017-02-20T22:32:56.15
"
373,2944803,22402,5,"2009-01-05T23:22:38.227
"
374,689448,22402,4,"2005-07-20T20:14:39.623
"
375,5693742,22402,4,"2017-12-17T13:33:15.17
"
376,1148720,22402,2,"2004-09-28T12:10:34.717
"
377,229177,22402,4,"2007-02-03T10:56:49.177
"
378,2608450,22402,5,"2007-11-15T04:18:42.64
"
379,1898307,22402,4,"2007-12-09T19:13:23.723
"
380,2508342,22402,4,"2009-10-23T14:49:49.667
"
381,3202382,22402,5,"2008-11-25T15:39:14.487
"
382,2118998,22402,5,"2006-11-07T17:22:03.043
"
383,2287465,22402,5,"2009-11-14T15:56:12.82
"
384,830827,22402,5,"2012-01-18T14:27:39.313
"
385,2953704,22402,5,"2009-11-09T11:18:42.043
"
386,2516342,22402,5,"2007-11-24T15:52:51.837
"
387,833400,22402,3,"2014-12-26T10:20:42.077
"
388,1496441,22402,5,"2006-10-11T15:01:48.357
"
389,17229696,22402,3,"2016-01-07T19:33:16.16
"
390,2822022,22402,5,"2010-05-16T18:38:21.567
"
391,566670,22402,4,"2008-03-30T21:17:46.687
"
392,2393492,22402,5,"2007-07-14T21:58:41.333
"
393,3548058,22402,5,"2009-02-27T18:50:54.627
"
394,786332,22402,5,"2010-06-07T15:40:16.58
"
395,1724833,22402,4,"2007-05-04T17:05:15.197
"
396,2117033,22402,4,"2008-11-11T14:46:29.367
"
397,4084663,22402,5,"2009-12-02T20:22:46.23
"
398,4684731,22402,4,"2016-10-13T00:51:36.917
"
399,2555552,22402,5,"2007-12-21T20:34:00
"
400,8434166,22402,4,"2015-04-23T07:17:46.977
"
401,21569783,22402,5,"2018-02-06T15:47:22.39
"
402,2117072,22402,4,"2007-01-15T18:28:29.593
"
403,2086875,22402,5,"2009-11-19T16:19:21.267
"
404,346588,22402,5,"2010-03-30T06:04:23.95
"
405,1858014,22402,5,"2006-05-23T09:21:40.043
"
406,707559,22402,5,"2009-10-11T21:50:12.55
"
407,1244136,22402,5,"2005-06-23T15:27:15.843
"
408,399114,22402,2,"2009-12-05T19:12:21.487
"
409,17221099,22402,5,"2016-08-11T17:02:33.697
"
410,2257390,22402,5,"2007-01-24T18:15:21.11
"
411,926193,22402,4,"2010-01-21T13:13:48.867
"
412,761342,22402,5,"2018-02-21T19:46:16.75
"
413,14081014,22402,4,"2015-01-25T17:24:22.557
"
414,875689,22402,5,"2008-09-06T12:04:39.887
"
415,5198846,22402,5,"2010-08-13T15:44:11.643
"
416,3567821,258163,5,"2017-05-16T22:40:36.077
"
